screen_name;text;Labeling;location
olieregar;"@uda_ilh4m @alpha_n @DukeCondet Uji klinis 1 dan 2 di Bandung yg heboh2 ridwan kamil dulu.
Isunya ada yg meninggal tp sulit dicari tahu kbenarannya.
Uji klinis 3 di Turki sdh selesai efektifitas 90%an.
Media dunia yg dikuasai elit Global hnya fokus pd efektifitas sdgkan resikonya yah kudu di suntik dulu<U+0001F62C>";Positive;Cianjur, Indonesia
zonajakarta1;Jadi Penerus Orang Nomor 1 di Jabar, Inilah Putra Angkat Ridwan Kamil, Wajahnya Mirip Siapa? https://t.co/sOnK1pWXG3;Positive;Jakarta Capital Region
zonajakarta1;Jadi Penerus Orang Nomor 1 di Jabar, Inilah Putra Angkat Ridwan Kamil, Wajahnya Mirip Siapa? https://t.co/sOnK1pWXG3;Positive;Jakarta Capital Region
zonajakarta1;Duduk Lesehan Tanpa Tikar, Ridwan Kamil Tak Segan Makan Bersama Pemulung Viral dan Beri Hadiah Ini https://t.co/8sYhx0A4b0;Positive;Jakarta Capital Region
airinnotirene;"Buka IG dan liat Ridwan Kamil di cek suhu badan lewat tangan...

I thought you're different, Pak :(

Ternyata semwa pejabat sama sajah :(";Positive;
rexyclebn;@sundastruggles Rek dirobah ku ridwan kamil jadi tukang nganteur bansos cenah mah;Positive;idonthaveahome
zacky210578;@Yatinadani1 Ganjar- Sandi Vs Anies-Ridwan Kamil;Positive;
AdiyantoD;"Dekati anaknya dekati juga orangtuanya. Lelakimah ga perlu ganteng yang penting berkarakter. Ridwan Kamil.

Gimana mau deketin orang tuanya, deketin anaknya juga susah. Hiya hiya hiya...";Positive;Jawa Barat, Indonesia
MSNindonesia;"Ridwan Kamil &amp; Istri Datangi Pemulung Viral Susui Bayi, Beri Hadiah Ini https://t.co/9mublGxWfG";Positive;Indonesia
conoondrum;Heran banget bukan cuma mbak mas waiter di tempat makan doang tp nyampe sekelas gubernur kaya ridwan kamil ngecek suhu di tangan/! Wtf??;Positive;
haibundacom;Baru-baru ini, viral momen haru pemulung beri bayinya susu di trotoar. Gubernur Jawa Barat Ridwan Kamil beserta istri, Atalia Praratya, lalu memberi kejutan. https://t.co/QqZuXTraRP;Positive;Indonesia
infoJATIASIH;Ridwan Kamil Putuskan PSBB di Bogor, Depok, Bekasi dan Jatiasih Diperpanjang Hingga 20 Januari  https://t.co/GuDbOlfIoR;Positive;Jatiasih, Bekasi
bellafeloyani;@hennyokta Tadi ridwan kamil juga posting dia lg dimana gitu, lagi cek suhu foto nya, cek nya di tangan<U+0001F642>;Positive;
Anginbarat212;@BersamaSahabat4 Saya Dulu bangga dengan Kang Emil atau Ridwan kamil malah pernah masuk poling juga masuk Capres lah sekarang setelah lihat Ridwan kamil, mancala mencele seperti itu malah rasa bangga menjadi rasa malau bagi sy orang jawabarat.;Positive;Grogol Petamburan, Indonesia
pineclove;@colourdriver @cwattome @huksnim TOLOL BGT GA SIH DIA GW CAPE PAY ORG JELAS JELAS GUBERNUR NYA AJA BEDA ANIES SAMA RIDWAN KAMIL<U+0001F621><U+0001F621><U+0001F621><U+0001F621><U+0001F621>;Positive;
pineclove;@cwattome @huksnim jakarta ya jakarta tolol dki jakarta kenapa jadi jabar, gubernur nya aja beda kan jabar ridwan kamil jakarta anies ih knp jadi jabar sih aneh lu;Positive;
oes_pw;@desaNa70 Hehee..he gak bakal lah, aplg mendukung keputusan pusat sama an tuhh sama ridwan kamil ..;Positive;indonesia
Zulzamangmni;"Ditambah lagi sama Ridwan Kamil &amp; Airlangga Hartarto.";Positive;Jakarta Pusat, Indonesia
badriafiff;Bukan cuma ridwan hanif yg sering di call dikirain ridwan kamil.. Hahaa..;Positive;Kalimantan Selatan, Indonesia
nrangni;@naeunbndg hah anak ridwan kamil?;Positive;aul. 
nadzifalaqoll;Ridwan Kamil cek suhu tubuhnya di tangan. Yaudah lah, ya. :))))) https://t.co/igVb5q3odV;Positive;
FriskillaKopi;Mesranya, Ridwan Kamil Beri Kado Sepeda Motor Kepada Bu Cinta https://t.co/V6MBBTSF7m;Positive;
FriskillaKopi;Ridwan Kamil Akan Berikan Raport Kepada Pemkab  dan Masyarakat Taat Prokes https://t.co/GR7klacHRJ;Positive;
beritainspirat1;Ridwan Kamil Subuh Keliling Pertama Tahun 2021, di Masjid Agung Garut https://t.co/82lSYVcm55;Positive;Bandung, Jawa Barat
beritainspirat1;Ridwan Kamil Apresiasi Kepatuhan Warga Jabar Sambut Tahun Baru di Rumah Saja https://t.co/2SqAda2OUa;Positive;Bandung, Jawa Barat
beritainspirat1;Atalia Ridwan Kamil Salurkan Bantuan Warga Terdampak Banjir Citepus https://t.co/1sHem6GeiG;Positive;Bandung, Jawa Barat
sanekeen;@fakkhrizal @fuckincapcipcup ridwan kamil emg kerja keras dibidang pariwisata bang;Positive;
tintajabar;"Ridwan Kamil Akan Berikan Raport Kepada Pemkab  dan Masyarakat Taat Prokes 
https://t.co/ECpk07pwwI";Positive;Bandung, Jawa Barat
rkhairu;"https://t.co/8ZXzdwq07g 
Jakarta belum ya beritanya";Positive;Pogung, Sleman.
ejha__;"ga ridwan kamil,
ga menkes,
cek suhunya di punggung tangan..
jangan2 pada percaya cek suhu di jidat bikin otak rusak? kenapa takut, emang pada punya?";Positive;Bangkok, Thailand
jekgarbi;"Line up nya 2024,menurut sayaaa:
Prabowo
Ganjar pranowo
Ridwan kamil
Anis baswedan
Sandiaga uno
Jusuf kala

Tinggal baca sepak terjangnya, mana yg bisa kerja dan mana yang bisa ngomong doank. Merdeka";Positive;grogol,depok
Donihendarto;"Bener kata Ridwan Kamil, Singapore aja banjir, yg salah pasti Anies Baswedan
https://t.co/H2B28c7M8u";Positive;Indonesia
idnpublic;Ridwan Kamil dan juga DPRD Jabar Bahas Raperda Perkebunan https://t.co/E2HUMg7ops #berita #terbaru #video;Positive;Indonesia
idnpublic;Proyek Jalan Tol Cigatas, Ridwan Kamil: Sedang di dalam Pembebasan Lahan https://t.co/VaOulMdwxp #berita #terbaru #video;Positive;Indonesia
idnpublic;Ridwan Kamil Imbau Warga Jabar Terafiliasi FPI Taati SKB Pemerintah https://t.co/TQds6IFJQG #berita #terbaru #video;Positive;Indonesia
romlahasana;"Ridwan Kamil Mendukung Pembubaran FPI ! Basmi Kovid &amp; Neo FPI ! #KupasTuntasOrmasRadikal
https://t.co/ikSNySJY3P";Positive;Jambi, Indonesia
MustofaAri463;"Andai Ganjar Dipinang Parpol Lain &amp; Gandeng Ridwan Kamil di Pilpres: Akan Sangat Dahsyat - Warta Ekonomi https://t.co/o4lSC8FpX9 https://t.co/xBsZ64bPtp";Positive;
jatengtodaycom;Ridwan Kamil dan Wakilnya Resmi Gunakan Mobil Listrik untuk Kendaraan Dinas https://t.co/lBTUwmflDY;Positive;Central Java, Indonesia
SutrasnoJoko;@TeddyGusnaidi @ridwankamil Mungkin ridwan kamil mulai sadar <U+0001F92D><U+0001F92D><U+0001F92D>;Positive;
inewsdotid;"Gubernur Jabar Ridwan Kamil merayakan ulang tahun pernikahannya ke-24 dengan menghadiahkan sang istri Atalia  motor kustom.

#RidwanKamil #Otomotif 

https://t.co/zw4orosewZ";Positive;Jakarta, Indonesia
inewsdotid;"Gubernur Jabar Ridwan Kamil angkat bicara terkait pemerintah membubarkan Front Pembela Islam (FPI).

#RidwanKamil #FPI #iNewsid #IniBaruBerita 

https://t.co/gqU2ZnPpVi";Positive;Jakarta, Indonesia
justinfogarut;Korban Bencana Longsor Talegong Temui Gubernur Jawa Barat Ridwan Kamil,Untuk Menyampaikan Aspirasi https://t.co/lZASGZVaum;Positive;
justinfogarut;"Provinsi Jawa Barat Akan Nilai Prokes Covid-19, Ridwan Kamil : Warga Garut Baru 50% Sadar Pakai Masker
 https://t.co/HDxsZAPpqc";Positive;
roky525;"Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
FPI Dibubarkan, Ridwan Kamil Turut Bersuara
https://t.co/beOyAbu67b";Positive;
jurnalpatrolin1;"Andai Ganjar Dipinang Parpol Lain &amp; Gandeng Ridwan Kamil di Pilpres: Akan Sangat Dahsyat https://t.co/FHQ8FL9KAn";Positive;Serpong, Indonesia
radengagah;Kawasaki W175 Hadiah Ultah Pernikahan, Atalia Praratya Ridwan Kamil Tak Perlu Pinjam Motor Lagi https://t.co/ekc3CNr7zd;Positive;Lembang, Indonesia
Genpi_Co;Gubernur Jawa Barat Ridwan Kamil memberikan hadiah yang romantis untuk istrinya, Atalia Praratya, saat hari ulang tahun ke-24 pernikahannya. #RidwanKamil https://t.co/ZpQVJvnBoI;Positive;Indonesia
SusanYuli3;"FPI Dibubarkan, Ridwan Kamil Turut Bersuara: Indonesia Butuh Kedamaian, Butuh Ketaatan

Dengan dibubarkannya FPI, Indonesia jadi damai.

Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
https://t.co/EKOIxcwPWr";Positive;
AjengSalma7;"Untuk memperkuat keputusan pemerintah, Menteri Mahfud MD menyatakan telah disusun kesepakatan 6 pejabat tinggi setara menteri yakni Mendagri, Menkumham, Menkominfo, Jaksa Agung, Kapolri dan Kepala BNPT.
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
https://t.co/Mw8Aw6DJEA https://t.co/6drbhwNrue";Positive;
NurlitaAyuSara1;"Kepada aparat pemerintah pusat &amp; daerah jika ada sebuah organisasi mengatasnamakan FPI itu dianggap tidak ada. Dan harus ditolak karena tidak ada
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
https://t.co/0NzQtXP1H9 https://t.co/5pBRbeNLy5";Positive;Kota Semarang, Jawa Tengah
storiadewinda;"Menko Polhukam menghimbau kepada seluruh aparatur pemerintah supaya dapat memberikan penolakan terhadap keberadaan organisasi tersebut.
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
https://t.co/yXieZuPMeK https://t.co/w1vaaPJbHl";Negative;
sukakhalu_;"Menurut Mahfud MD, berdasar peraturan UU &amp; sesuai dengan Putusan MK Nomor 82 PUU 11/2013 tanggal 23 Desember 2014 Pemerintah melarang aktivitas FPI &amp; akan menghentikan setiap kegiatan yg dilakukan oleh FPI.
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
https://t.co/gKiuEOwdkq https://t.co/YnsKkh7MGm";Negative;
MasayuRiri;"Gubernur Jawa Barat Ridwan Kamil meminta para pengurus maupun yang berafiliasi dengan FPI bisa menaati aturan yang berlaku.
https://t.co/rEVzTpIbgi
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal https://t.co/PxBCstlaoD";Negative;
sukatempeee;"Indonesia butuh kedamaian, butuh ketaatan mari kita fokus penyelesaian pandemi Covid-19, kita kurangi kegiatan yg dapat mengganggu konsentrasi kita
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
https://t.co/efRGwWj4bQ https://t.co/RFb4svPYXX";Negative;
infodagoid;"Kemarin (2/1) Bapak Gubernur Jawa Barat Ridwan Kamil hampir ditabrak oleh pengendara motor yang memotong dari jalur kiri ke kanan <U+0001F926><U+0001F3FB><U+200D><U+2642><U+FE0F>

Lokasinya di perempatan simpang dago https://t.co/ubRv07mqVv";Negative;Coblong, Indonesia
VespaMerah6;"Hidup ini di Indonesia harus ikuti tata aturan hukum, kalau hukum sudah menyatakan kita ini melanggar misalnya, tentu ada sanksi, dan sanksi macem-macem, 
https://t.co/qMpbNJhT3A
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal https://t.co/5HvKw948NW";Negative;
negeri_lainnya;"FPI Dibubarkan, Ridwan Kamil Turut Bersuara: Indonesia Butuh Kedamaian
Basmi Kovid &amp; Neo FPI #KupasTuntasOrmasRadikal
https://t.co/lqmg3BoCAJ";Negative;
kourpsi;"Pemerintah resmi melarang berbagai kegiatan yang dilakukan oleh Organisasi Masyarakat (Ormas) Front Pembela Islam (FPI).
https://t.co/N2GaR7CPUI https://t.co/snzMp08xpA";Negative;
eccstasi;"FPI sejak 21 Juni tahun 2019 secara de jure telah bubar secara ormas
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
https://t.co/yjGKhYgisD https://t.co/e2VGdeIhLA";Negative;
manajger;"Hidup ini di Indonesia harus ikuti tata aturan hukum, kalau hukum sudah menyatakan kita ini melanggar misalnya, tentu ada sanksi, dan sanksi macem-macem
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
https://t.co/3mNsqcBjB9 https://t.co/gcU7htny7X";Negative;
picntu;"Tak hanya kegiatan, juga penggunaan simbol dan penggunaan atribut di wilayah hukum Negara Indonesia.
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
https://t.co/OOuJXAjLbm https://t.co/Ah6X0ohRbA";Negative;
kanctor;"Indonesia butuh kedamaian, butuh ketaatan mari kita fokus penyelesaian pandemi Covid-19, kita kurangi hal-hal yang mengganggu konsentrasi kita
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
https://t.co/UmFAcyTgpl https://t.co/csucC2C7t3";Negative;
AdeliaFaraa;"Gubernur Jabar tidak mendukung adanya FPI sedangkan gubernur mana itu ya yang terang-terangan mendukung FPI sampai datang ke nikahan anaknya rijik. Kalian pasti tau gaes<U+0001F606><U+0001F606><U+0001F606>
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal

https://t.co/CNsvDq1Q7a";Negative;DKI Jakarta, Indonesia
jitoe02;"Gubernur Jawa Barat Ridwan Kamil meminta masyarakat mentaati surat keputusan bersama enam pejabat tinggi negara terkait dengan Front Pembela Islam (FPI)

Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
 https://t.co/7iAIuV5jJu";Negative;Indonesia <U+0001F1EE><U+0001F1E9>
Azizah__8;"FPI Dibubarkan, Ridwan Kamil Turut Bersuara: Indonesia Butuh Kedamaian, Butuh Ketaatan. Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
https://t.co/MyWThQ2QVu https://t.co/RWnzdQpoPG";Negative;
DelwynCaldwell;"Kondisi yang demikian akan sangat merugikan karena akan berdampak langsung terhadap perekonomian dan kesejahteraan rakyat.
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal 
https://t.co/ydfM7Lkw7O https://t.co/cjysgKUHWD";Negative;
IbraPermana3;"Saat ini adalah saat yang tepat meskipun dalam kondisi Pandemi Covid 19, untuk seluruh Rakyat Indonesia bergandengan tangan bersama menyamakan langkah dan merapatkan barisan untuk melawan dan kita
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal 
https://t.co/ISW9noSLxn https://t.co/Uhfuuck7pO";Negative;
ervinnevan;"Hilangkan Radikalisme di Bumi Pertiwi yang kita cintai ini, jangan sampai, istri atau suami atau anak-anak kita terpapar Radikalisme.
 Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal 
https://t.co/AtE0POqKXU https://t.co/7JXkgasWNd";Negative;
Horangkayah14;"Kita saling menjaga dan mengingatkan. Karena sekali saja kita terpapar Faham Radikalisme maka selamanya kita akan dapat mengalami gangguan kejiwaan atau gangguan tingkah laku yang sulit diobati.
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal 
https://t.co/lXOpILCsbh https://t.co/w4l4uOAxNy";Negative;fan
CashielGavin;"Sudah saatnya saat ini kita berbuat untuk Bangsa Indonesia. Jangan menunggu tapi bergerak lah bersama, karena masa depan bangsa Indonesia terletak di tangan kita.
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal 
https://t.co/0T5m869Q2J https://t.co/FvSIzIb4lY";Negative;fan
reinaleonlamb7;"Niihh nihhh... Tak hanya kegiatan, juga penggunaan simbol dan penggunaan atribut di wilayah hukum Negara Indonesia.
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
https://t.co/9Lh4o1givJ https://t.co/EdWzkm2Ohv";Negative;Aragua
charohoyos754;"Niihh nihhh... Gubernur Jawa Barat Ridwan Kamil meminta masyarakat mentaati surat keputusan bersama enam pejabat tinggi negara terkait dengan https://t.co/W8Hyfo0h7G.i. 
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
https://t.co/tNynOp1F1n https://t.co/xEs33A7IzW";Negative;Maracay
assbello490;"Niihh nihhh... Ridwan menuturkan, pihaknya imbau semua warga negara yang terafiliasi dengan https://t.co/U7szBm5MC7.i atau tidak, untuk menaati surat SKB yang dikeluarkan pemerintah pusat.
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal
https://t.co/Mlnynf71fo https://t.co/qx3AvGoA2x";Negative;Carabobo
DelmareDevion;"penyebab utama aksi radikal dan terorisme bukanlah berasal dari faktor psikopatologi, namun lebih dipengaruhi oleh faktor lingkungan atau hasil belajar sosial 
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal 
https://t.co/1Rw1fch3W8 https://t.co/NUyzsLRbEg";Negative;
arivindevra;"Jangan kita di kelabui tindakan yang mencoreng nama baik agama karena sejatinya tidak ada agama yang mengajarkan kekerasan dan pembunuhan. 
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal 
https://t.co/i5ZN21SBrt https://t.co/UqeqcOealX";Negative;Fan
lilacinlove;"Basmi Kovid &amp; Neo FPI jangan biarkan hadir dan tumbuh fpi2 baru maupun fpi2 lainnya
#KupasTuntasOrmasRadikal
https://t.co/M276cU6Xzk https://t.co/qDx5jm4dib";Negative;
maukaharaya;"Indonesia Butuh Generasi Muda Berideologi Pancasila dan Berjiwa Ksatria
Insiden di Teluk Oman dan Dinamika
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal 
https://t.co/0xkmGeiUOk https://t.co/0ZSNyo4wCu";Negative;
Sugar_Browniey;"Kita hidup di negara hukum jadi harus ikuti aturan hukum yg berlaku 
Basmi Kovid &amp; Neo FPI 
#KupasTuntasOrmasRadikal
https://t.co/yUEU2ttTig https://t.co/Sy8KD2XIDR";Negative;
Reynaldlouva;"Beberapa lembaga survey menyimpulkan bahwa, Ideologi radikal agama juga merambah di berbagai sektor yang merupakan perpanjangan tangan pemerintah pun tidak steril dari faham radikal.
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal 
https://t.co/qBfWTCkjex https://t.co/IGbrYfank9";Negative;
ReyhanDrgntra;"Dalam pendekatan psikoanalisis, tingkah laku menyimpang yang dilakukan oleh kelompok-kelompok Radikal dapat dipengaruhi oleh berbagai gejala kejiwaan yang disebut sebagai reaksi terhadap kecemasan batin
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal 
https://t.co/FVAlfYn5fz https://t.co/QMb5QFq5DI";Negative;fan
Delvionamaku;"Pemerintah resmi melarang berbagai kegiatan yang dilakukan oleh Organisasi Masyarakat FPI. Tak hanya kegiatan, juga penggunaan simbol dan penggunaan atribut di wilayah hukum Negara Indonesia.
https://t.co/LeyrYbSpuR
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal https://t.co/lp5y62zq7A";Negative;
HapusIngatan;"Himbauan untuk ormas apapun haruslah memiliki izin, karena hal itu sudah ditetapkan dlam undang undang yang berlaku
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal

https://t.co/deNBeK5mHk https://t.co/wjwERHX25G";Negative;
sushishi007;"Ormas yang radikal adalah ormas yg selalu meresahkan masyarakat. Mari kita basmi ormas radikalis
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal

https://t.co/1vj6ksEuYK https://t.co/gjfc2mCiuw";Negative;
elangpertama;"Buat ormas yang memiliki basis dan haluan negara khilafah, maaf kita tolak marena tak sesuai dengan dasar hukum Pancasila
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal

https://t.co/0ogzac8lfG https://t.co/V2JgSHUTU6";Negative;
pejuang_hatik;"Pelarangan untuk ormas Radikal untuk Indonesia sudah sangatlah tepat demi Indonesia yang lebih damai
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal 

https://t.co/KHQlPLeqai https://t.co/xT5NkEq5wE";Negative;
mnracle;"Dengan dibubarkannya FPI, Ridwan menuturkan, pihaknya imbau semua warga negara yg terafiliasi dgn FPI atau tidak, utk menaati surat SKB yg dikeluarkan pemerintah pusat.
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal

https://t.co/LFJfLgEJFu https://t.co/GRdMN4y3jp";Negative;
Rissadaslalu;"Harapan masyarakat adalah Pemerintah adil untuk menertibkan ormas ormas yang tidak memiliki izin atau SKT dan yang menfancam ideologi bangsa Indonesia
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal

https://t.co/jEODYYBM58 https://t.co/Z6O4l68IHR";Negative;
Candrasari221;"Indonesia butuh kedamaian, butuh ketaatan mari kita fokus penyelesaian pandemi, kita kurangi hal yang mengganggu konsentrasi kita, karena hukum panglima tertinggi dalam kehidupan berbangsa dan bernegara kita
https://t.co/rJpOYze2LG 
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal https://t.co/JkYNdasRIF";Negative;
lembar_hijauuuu;"Pemerintah didukung penuh masyarakat untuk membubarkan ormas yang tidak pancasialis
Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal

https://t.co/1wxeW4SlwV https://t.co/FyA01zzalO";Negative;
kamusbesarkbbi;#Ridwan Kamil Olahraga Cang-ucang Angge, Bahasa Ade Rai Leg Day - Gaya https://t.co/ILNalc6n02 https://t.co/VY8uOKHMJH #kamus #kbbi #bahasa;Negative;
msaridevvi;Ternyata foto pa ridwan kamil di cek suhu di tangan di apus <U+0001F923><U+0001F923><U+0001F923> padahal mau komen tadi;Negative;ÜT: -6.959971,107.785712
polsekcibaliung;"TUGAS MAHA BESAR GENERASI KITA ADALAH MEWARISKAN TOLERANSI, BUKAN KEKERASAN. 
By: ridwan kamil. 

@divisihumaspolri 
@multimedia_poldabanten
@multimediapolrespandeglang
@humaspoldabanten
@infopandeglang
@polres_pandeglang
@humas polrespandeglang
@Respandeglang
#polrespandeglang https://t.co/hZcCvoMCFQ";Negative;Indonesia
DuddyRS;Ridwan Kamil Gelar Subling Pertama, Tahun 2021 https://t.co/ITr59XAVea;Negative;Indihiang - Jawa Barat
optimusbot3;"https://t.co/3b1flKvLs1

Basmi Kovid &amp; Neo FPI
#KupasTuntasOrmasRadikal";Negative;
thejanisary;@HisyamMochtar Mari bantu agar Anies dan Ridwan Kamil bisa maju @aniesbaswedan @ridwankamil;Negative;NKRI Harga Hidup
kapol_id;Ridwan Kamil Gelar Subling Pertama, Tahun 2021 https://t.co/3pTOsVarAg;Negative;Tasikmalaya, Jawa Barat
WartaEkonomi;"Andai Ganjar Dipinang Parpol Lain &amp; Gandeng Ridwan Kamil di Pilpres: Akan Sangat Dahsyat https://t.co/PWR1vFeoK7";Negative;Jakarta, Indonesia
WartaEkonomi;Anies Baswedan Nomor Satu, Ridwan Kamil Nomor Dua https://t.co/5J5Iy76h3g;Negative;Jakarta, Indonesia
WartaEkonomi;Heboh Pembubaran, Melihat FPI dari Kacamata Seorang Ridwan Kamil https://t.co/0Qi2cKlBdE;Negative;Jakarta, Indonesia
JogjaKuKotaGaul;Rayakan Ultah Pernikahan ke-24, Ridwan Kamil Hadiahi Motor Klasik Desain Sendiri untuk sang Istri https://t.co/RSv48wkd9r #jogjaku #kotagaul #random https://t.co/7asjVYqPrh;Negative;
hipwee;"Bukan bunga atau perhiasan, ada alasan khusus mengapa motor jadi pilihan Gubernur Jawa Barat ini untuk hadiah Atalia~

https://t.co/8rL3vLeKG3";Negative;Indonesia
metaforamajenun;"<U+FE0F><U+FE0F> <U+FE0F><U+FE0F> 

<U+FE0F><U+FE0F> <U+FE0F><U+FE0F> 

Artis Ridwan Ghani nggak tinggal di Bandung juga nggak jadi Ridwan Kamil kok. Lagian nggak perlu jadi Milea, nanti kenyang sama gombalan.

<U+FE0F><U+FE0F> <U+FE0F><U+FE0F> 

<U+FE0F><U+FE0F> <U+FE0F><U+FE0F> https://t.co/2Kh270acJ5";Negative;"<U+3164>
Hamparan ceritanya digelar rapi di antara tanah-tanah pertokoan atau genang yang menggenapi keroposnya jalanan Kota Kembang.

<U+3164><U+3164><U+3164><U+3164><U+3164><U+3164>Non-Dating.
<U+3164>"
holyhaien;@bekasibase Kata temen gua sih pak ridwan kamil perpanjang sampe tgl 20, tp gak tau dah;Negative;
NurdiawanGhian;@dedyhyoga @Namaku_Mei @ridwankamil Gebrakan naooooon nu aya si ridwan kamil malah ngadukung, tuuuh liat aja jabar pertumbuhan garis Radikal na naek, nya teu @ridwankamil;Negative;
nawacitamedia;KNPI Jabar Nobatkan Ridwan Kamil Bapak Pembangunan https://t.co/lJZXPyT5ev;Negative;
NAWACIT4;KNPI Jabar Nobatkan Ridwan Kamil Bapak Pembangunan https://t.co/NOaMVmG5zV;Negative;Bali, Indonesia
028Phs;"@Namaku_Mei @ridwankamil Ridwan kamilnnya lagi molor, kata ustad sugih matannya picek.
Puncak bagaikan gunung Es.
Tapi ridwal kamil gak bisa liat karna ketutupan fpi, disanah kan basnyask orang gurun. <U+0001F92D>";Negative;République Démocratique Du Con
MaryanaNunung;"HARAP DI PATUHI
DEMI KEBAIKAN SEMUA JALANI PROKES DENGAN BENAR.https://t.co/2ME822xDje";Negative;
TeddyGusnaidi;"Heran Ridwan Kamil Minta Rakyat Taati SKB Pembubaran FPI, Teddy Gusnaidi: Anda Arahnya ke Mana Sih?
@ridwankamil
https://t.co/OlA6l2TeG0";Negative;
andris44;@_leonSR_ Malik Ridwan Kamil? <U+0001F914>;Negative;Tanjung Duren Jakarta Barat
AdhizBuana;"Alhamdulillah Alla Kulli Haal...
.
https://t.co/lYph2yjLJK";Negative;Indonesia
celcolcil;Gubernur Jawa Barat Ridwan Kamil Perpanjang PSBB Proporsional Bodebek Hingga 20 Januari 2020 https://t.co/O8u1oNYcra;Negative;shelakusumaningtyas@gmail.com
TariGiboo;"Gubernur Jabar Ridwan Kamil mengatakan, menangani pandemi Covid 19 seperti perang. Jadi, semua harus turut berkontribusi dlm menghadapi pandemi.
#BarisanProKerja
#KesempatanUntukMaju https://t.co/MOQh57Y4j7";Negative;
MynaEve;"Gubernur Jawa Barat, 
Ridwan Kamil, menyatakan bahwasannya UU cipta kerja menguatkan masyarakat menghadapi pandemi, sebagai sumber optimisme tahun 2021. 
@tribuana_saja
@naradhipta_yujo
@lintang_akhir
@Ghaniy90435291
@KangBimo_
@positipisme
#BarisanProKerja
#KesempatanUntukMaju https://t.co/myALx58WOk";Negative;
ancak666;@persib Ridwan Kamil;Negative;
PKSNasionalis;"@ridwankamil Perpanjang PSBB Bodebek hingga 20 Januari 2021

 https://t.co/wdE1H83MC8";Negative;DKI Jakarta, Indonesia
pojokbandungcom;Ridwan Kamil Perpanjang PSBB Proporsional Bodebek hingga 20 Januari 2021 https://t.co/ZHvklFE7BJ;Negative;Kota Bandung
veraagustian_;Hidup di jbr tapi tdk merasa punya gubernur ridwan kamil,perasnku gubernurku itu pa @ganjarpranowo ga tau kenpa;Negative;A5
FtrrhmnM;"Ridwan kamil pernah berkata ""pekerjan paling enak adalah hobi yang dibayar""";Negative;Tasikmalaya, Jawa Barat
Yusuf21634879;@detikcom Tangkap Ridwan Kamil...;Negative;
duhapayaini;@yaelahnajem @peeppeermint Ridwan kamil;Negative;
rijaalulansor;Urang jabar kudu bangga boga pamingpin siga Dedi Mulyadi jeng Ridwan Kamil. Nyaan 22na saling melengkapi. Nu hiji tradisionalis, nu hiji visioner. Korea-Japan maju tp teu leungit identitas tradisional na;Negative;Kuningan
